width,height,mean_hue,mean_saturation,mean_brightness,variance_brightness,sum_edge,matis,Picturesource,RMS_contrast,AVG_entropy
264,200,0.2564241108601916,0.3300102086767073,0.46634796494355313,0.02959633831829863,0.4777994510268813,0,images-works-3451_s.jpg,0.15869287411283345,5.3022631377037674
138,200,0.3449426053938183,0.41288690212836177,0.48603765274225635,0.0487047692446138,0.4811694687478848,0,images-works-3461_s.jpg,0.2131239526313848,5.102252050559322
129,200,0.387563650132669,0.5543855755374271,0.34200547195622427,0.04971793499206771,0.3790115391536888,0,images-works-3475_s.jpg,0.19807212367623822,4.656089637148106
158,200,0.398743994855386,0.39824731983892625,0.40865140233308517,0.03503232964012584,0.31755760884929857,0,images-works-3501_s.jpg,0.1735952017960685,4.662205519358776
141,200,0.10998951760794895,0.5873487227707793,0.8779090529828953,0.007660447963421573,0.24584256500677973,0,images-works-3545_s.jpg,0.1155502433241934,4.139306947979117
166,200,0.538202597667916,0.3434685943303738,0.6648961729270021,0.013775306915171977,0.37554815512887685,0,images-works-3570_s.jpg,0.14541597246839208,5.223912499503178
155,200,0.33706853153175936,0.37985769902442607,0.23366476913345985,0.053120410049604716,0.3787252854995956,0,images-works-3584_s.jpg,0.22648084176662725,3.987324273650123
197,200,0.16107873355468988,0.4258101611636328,0.3761196377027969,0.04394510602124825,0.47286344014478265,0,images-works-35_s.jpg,0.15535383464126953,4.995506369029178
164,200,0.4139170428869339,0.4423790868866637,0.5111643950263032,0.04059091877842195,0.37218220864639107,0,images-works-3634_s.jpg,0.18786549179949616,4.866181997938366
148,200,0.1105133428233401,0.7325646746951391,0.5776372549019606,0.02712087773673327,0.25097534340179256,0,images-works-36_s.jpg,0.12907929412121466,3.8424129702848075
124,200,0.1421746950876896,0.522817763280643,0.834162239089184,0.024436483482399508,0.3116568106006866,0,images-works-3734_s.jpg,0.20828639301918894,4.450905247956603
116,200,0.45839293968901873,0.4861249446048148,0.4570518931710616,0.06931941562763864,0.5085515361297422,0,images-works-3934_s.jpg,0.1690311735733654,4.9926750006865595
144,200,0.23398116020630136,0.4275079044179267,0.7469455337690633,0.06552039277865589,0.5113298256110532,0,images-works-3941_s.jpg,0.3499313532091037,4.3671062979705395
160,200,0.4557117775566459,0.22205458949091178,0.4575807598039216,0.06631241890317124,0.555001608093108,0,images-works-3943_s.jpg,0.254142585096856,4.824247985539668
325,200,0.4140842808637876,0.2069602978790121,0.39733701357466067,0.0438923599568814,0.31123573790833814,0,images-works-3944_s.jpg,0.18765117636324113,4.865836198991855
148,200,0.3045462882746727,0.5747740807088819,0.36485956544780074,0.11369394335886433,0.5562178229232794,0,images-works-3956_s.jpg,0.34855089464304106,3.9580139342275533
150,200,0.46065382056489634,0.17094622792900319,0.5477616993464053,0.03906213418550131,0.25177874320995125,0,images-works-3960_s.jpg,0.1857840464571032,4.0363499135117396
158,200,0.4166193091194062,0.05362245794932968,0.3962978406552495,0.021110956877111037,0.20760012381940254,0,images-works-3984_s.jpg,0.1476304554514758,3.000758785979812
150,200,0.14326055430686135,0.12596199756742982,0.7587194771241831,0.06196136095320603,0.21824029287533267,0,images-works-3986_s.jpg,0.28640599314441045,1.8178164990345929
242,200,0.41447734413294074,0.5887290069974286,0.46913036784961915,0.07112012289955964,0.6897261675419613,0,images-works-3990_s.jpg,0.23090925627143907,5.223984298463259
167,200,0.2286851144662256,0.4222587666972842,0.6207529646589174,0.018185167411704298,0.18300288315466984,0,images-works-39_s.jpg,0.12443765859978285,4.301068932565631
144,200,0.13504130533834158,0.6857711958742262,0.7270024509803922,0.029366456944310948,0.36891867563986847,0,images-works-4000_s.jpg,0.17585680547953972,4.865192708587325
155,200,0.18887659278050906,0.4062258517171083,0.6703185325743201,0.016933181219838202,0.33135750416565557,0,images-works-4008_s.jpg,0.16311245523931286,4.630376739093802
130,200,0.31488571805904014,0.2863780870605452,0.5912404223227753,0.05163381544704017,0.3704574077373429,0,images-works-4050_s.jpg,0.2332866997601138,4.642650847743332
162,200,0.28046033900563655,0.43831080877357803,0.42680755265068987,0.02451807414158003,0.4925014047384666,0,images-works-4053_s.jpg,0.1462135827106081,4.933578054395678
138,200,0.2596291102403472,0.13465451495459396,0.7257946859903383,0.05485099187431829,0.2618929112030395,0,images-works-4055_s.jpg,0.2572322633179499,2.7330151456975975
200,200,0.602816660821566,0.3842410015328385,0.688925,0.057133796508794694,0.5111325984931395,0,images-works-4070_s.jpg,0.2655818978886908,4.662151376960603
198,200,0.2150639206218379,0.4287390605973778,0.6469880174291939,0.035647374976321373,0.4101120646858425,0,images-works-40_s.jpg,0.21611264068487246,5.082140508459894
136,200,0.468421030917603,0.2646231542259281,0.45553200692041523,0.01693018404012497,0.2761228628364745,0,images-works-41_s.jpg,0.11300881894747938,4.62301626670197
112,200,0.20780171469823408,0.5344499261733936,0.5771447829131652,0.026665156902191022,0.37239623491610724,0,images-works-44_s.jpg,0.18086554331912713,4.729468500859066
117,200,0.20831445171412918,0.37009100475511447,0.5313376906318082,0.043055892474696524,0.5230178581639842,0,images-works-51_s.jpg,0.2119009877008118,5.147178971723025
162,200,0.08683620370065315,0.5744055309099131,0.29689264100702006,0.030855173137115433,0.27769797115839423,0,images-works-55_s.jpg,0.13449980871088107,4.601735797526188
192,200,0.144827880839769,0.516414776768945,0.6074484272875816,0.04619850938089676,0.5156640398266839,0,images-works-56_s.jpg,0.1972305803792922,5.0417064347168985
155,200,0.101392256935004,0.5995444000365319,0.6512,0.04656415958328683,0.5494397539607356,0,images-works-57_s.jpg,0.22800312226675545,5.153317153075809
141,200,0.15887205935279297,0.5592354189272806,0.37058781810596575,0.07953213521241467,0.4271562284802501,0,images-works-61_s.jpg,0.23552670592480746,4.6161466370553965
144,200,0.25999855818877743,0.6385766503625748,0.32177096949891065,0.05845628248031087,0.5348518893748957,0,images-works-62_s.jpg,0.17191414434701713,4.872675632413196
133,200,0.18623040384050382,0.5815320204060582,0.47657997936016516,0.04100018286899791,0.496376118050761,0,images-works-64_s.jpg,0.19453815750484238,5.130443358651729
133,200,0.5081504792433137,0.2623448065845997,0.23397537962553439,0.01863487033127302,0.20231520923602356,0,images-works-6_s.jpg,0.13461903075628978,4.088194707951285
175,200,0.11747768676321323,0.7718492135566509,0.5418324929971989,0.02235191719323023,0.2985380373808288,0,images-works-73_s.jpg,0.08812817558537728,4.714238874567149
158,200,0.20625469678128347,0.3691031595699425,0.2326608339538347,0.01766878499023985,0.25521295304118763,0,images-works-80_s.jpg,0.11825774393207764,4.555973727605067
149,200,0.11968732636178686,0.34169543244320216,0.7914670351362023,0.052352943189396386,0.710455085172104,0,images-works-840_s.jpg,0.23223174236784014,5.143744071368215
137,200,0.11984096549054014,0.3682954942483617,0.47897552597681403,0.01957586354367367,0.39604305653353217,0,images-works-85_s.jpg,0.15122145980100463,5.327188370314879
253,200,0.49497414382748994,0.3290630865496321,0.47733534836859653,0.11356853916223782,0.6298628250551229,0,images-works-88_s.jpg,0.3630193584903492,4.6229661774377195
164,200,0.27351058525394567,0.4309828335244723,0.6501213534194166,0.09322647813256685,0.6572664960985578,0,images-works-89_s.jpg,0.325827601024394,4.745272853902576
151,200,0.1605481212409667,0.1555898615310759,0.5656430333722894,0.055566443027861824,0.45368258594530814,0,images-works-911_s.jpg,0.2295634517878532,4.857225288028472
159,200,0.34739035901672766,0.20881467475986726,0.6391619188555925,0.0628948827239346,0.3806201106027675,0,images-works-93_s.jpg,0.26323554283557526,4.243078338928593
165,200,0.38238680900155597,0.2992863751401429,0.6363818181818182,0.028307233949942962,0.40076229895292376,0,images-works-95_s.jpg,0.1776561331800678,4.960404882441805
146,200,0.33469743997642193,0.268496581528729,0.4957871340316949,0.026329564964422146,0.3128488941213917,0,images-works-97_s.jpg,0.16005017644162914,4.581870700694445
